symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held
GAZP,1,2022-01-03 17:50:00+00:00,2022-01-04 06:50:00+00:00,350.28,353.98,1998.4012789768187,7394.08473221432,0.00739408473221432,78
GAZP,1,2022-01-04 11:50:00+00:00,2022-01-04 19:50:00+00:00,351.05,352.52,2008.7618838129895,2952.879969205035,0.0029312063808573686,48
GAZP,1,2022-01-04 21:00:00+00:00,2022-01-05 06:50:00+00:00,353.11,351.9,2002.8967610404507,-2423.505080859018,-0.002398685961881639,59
GAZP,1,2022-01-05 11:20:00+00:00,2022-01-05 19:20:00+00:00,350.64,343.1,2012.1675271913994,-15171.743155023078,-0.01505247547341996,48
GAZP,1,2022-01-06 11:20:00+00:00,2022-01-06 19:20:00+00:00,338.0,343.82,2055.9946790706394,11965.889032191108,0.01205325443786981,48
GAZP,1,2022-01-10 10:10:00+00:00,2022-01-10 18:10:00+00:00,348.83,341.36,2016.1749959820254,-15060.82721998567,-0.014990109795602384,48
GAZP,1,2022-01-11 10:10:00+00:00,2022-01-11 18:10:00+00:00,343.33,343.1,2017.766419463548,-464.08627647653805,-0.00046893659161731556,48
GAZP,1,2022-01-11 18:20:00+00:00,2022-01-12 06:50:00+00:00,342.57,344.48,2021.2945803803202,3860.672648526462,0.0039028519718598167,75
GAZP,1,2022-01-12 11:00:00+00:00,2022-01-12 19:00:00+00:00,342.31,345.85,2030.7246509154124,7188.765264240602,0.00723905232099563,48
GAZP,1,2022-01-12 22:40:00+00:00,2022-01-13 06:50:00+00:00,346.57,347.01,2020.2830335569245,888.9245347650422,0.0008887093516461276,49
GAZP,1,2022-01-13 10:40:00+00:00,2022-01-13 18:40:00+00:00,344.9,334.69,2031.8693479679876,-20745.38604275311,-0.020721948390837883,48
GAZP,1,2022-01-13 23:10:00+00:00,2022-01-14 07:10:00+00:00,335.81,339.55,2043.6257642245066,7643.160358199673,0.007796075161549704,48
GAZP,1,2022-01-14 10:30:00+00:00,2022-01-14 18:30:00+00:00,338.99,332.09,2040.2377065251815,-14077.640175023822,-0.014248207911737878,48
GAZP,1,2022-01-17 10:50:00+00:00,2022-01-17 19:00:00+00:00,335.1,328.09,2034.514568822604,-14261.94712744655,-0.01464339003282612,49
GAZP,1,2022-01-17 22:00:00+00:00,2022-01-18 06:50:00+00:00,326.25,329.11,2059.103353327945,5889.035590517951,0.00613639846743298,53
GAZP,1,2022-01-18 14:00:00+00:00,2022-01-18 22:00:00+00:00,320.3,302.11,2110.224145915094,-38384.977214195555,-0.03975335622853574,48
GAZP,1,2022-01-20 21:30:00+00:00,2022-01-21 06:50:00+00:00,313.39,309.49,2071.014741653109,-8076.957492447078,-0.008711190529372297,56
GAZP,1,2022-01-26 21:00:00+00:00,2022-01-27 06:50:00+00:00,302.19,296.93,2129.062641523395,-11198.869494413038,-0.012184387305999514,59
